"id","word","nature","index_word","n","tf","idf","tf_idf"
175,"电流","n",4,18,0.333333333333333,4.05564223320306,1.35188074440102
186,"几天","m",1,26,0.366197183098592,3.68791745307775,1.3505049828172
497,"还行","v",6,26,0.366197183098592,3.68791745307775,1.3505049828172
725,"小时","n",3,70,0.5,2.69751874904987,1.34875937452493
53,"音质","n",2,201,0.817073170731707,1.64270908304015,1.34221351906939
484,"音质","n",3,201,0.817073170731707,1.64270908304015,1.34221351906939
416,"感觉","n",1,75,0.510204081632653,2.62852587756292,1.34108463140965
325,"音质","n",4,201,0.813765182186235,1.64270908304015,1.33677945623915
361,"音质","n",3,201,0.813765182186235,1.64270908304015,1.33677945623915
203,"几天","m",1,26,0.361111111111111,3.68791745307775,1.33174796916696
582,"垃圾","n",7,63,0.473684210526316,2.80287926470769,1.32767965170364
28,"不到","v",1,69,0.48936170212766,2.71190748650197,1.32710366360735
668,"刚买","x",1,20,0.333333333333333,3.95028171754524,1.31676057251508
63,"音质","n",1,201,0.800796812749004,1.64270908304015,1.31547619797239
490,"差","a",1,89,0.532934131736527,2.45737762136709,1.30962040899204
84,"东西","ns",1,136,0.641509433962264,2.03335910536318,1.30441904872355
303,"物流","n",6,27,0.355263157894737,3.6501771250949,1.29677345233635
9,"声音","n",2,118,0.595959595959596,2.17532936663356,1.29640841041798
416,"价格","n",2,71,0.482993197278912,2.68333411405791,1.29603212311641
469,"东西","ns",4,136,0.635514018691589,2.03335910536318,1.29222821649249
412,"不错","a",7,95,0.539772727272727,2.39213709949869,1.29121036620668
824,"声音","n",4,118,0.592964824120603,2.17532936663356,1.28989379529025
650,"东西","ns",1,136,0.632558139534884,2.03335910536318,1.28621785269485
62,"耳机","n",2,214,0.813688212927757,1.58003797607738,1.28565827711239
608,"差评","x",5,85,0.512048192771084,2.50336273460891,1.28184236410697
330,"还行","v",3,26,0.342105263157895,3.68791745307775,1.26165597078975
128,"时间","n",2,51,0.418032786885246,3.0141883583749,1.26002955964852
172,"耳机","n",4,214,0.792592592592593,1.58003797607738,1.25232639585392
1023,"失望","v",5,35,0.368421052631579,3.39066592960981,1.24919271090888
177,"购买","v",4,95,0.521978021978022,2.39213709949869,1.24864299149657
468,"杂音","n",3,62,0.442857142857143,2.81887960605414,1.2483609683954
1011,"杂音","n",4,62,0.439716312056738,2.81887960605414,1.23950734450607
747,"无语","nz",3,16,0.296296296296296,4.17342526885945,1.23657045003243
500,"还行","v",1,26,0.333333333333333,3.68791745307775,1.22930581769258
500,"还行","v",2,26,0.333333333333333,3.68791745307775,1.22930581769258
500,"还行","v",3,26,0.333333333333333,3.68791745307775,1.22930581769258
518,"两个","m",1,30,0.344827586206897,3.54481660943707,1.2223505549783
678,"坏","a",3,84,0.485549132947977,2.51519719225591,1.22125181589304
558,"音效","n",8,30,0.340909090909091,3.54481660943707,1.20846020776264
777,"东西","ns",3,136,0.593886462882096,2.03335910536318,1.20758444685324
958,"不好","d",2,145,0.609243697478992,1.96928024867865,1.19977158007733
204,"价格","n",5,71,0.446540880503145,2.68333411405791,1.19821837797555
279,"音质","n",3,201,0.728260869565217,1.64270908304015,1.1963207452575
331,"东西","ns",1,136,0.586206896551724,2.03335910536318,1.19196913073014
253,"搞","v",1,6,0.230769230769231,5.15425452187117,1.18944335120104
326,"漫步者","n",22,238,0.804054054054054,1.47374331742775,1.18496928901286
1041,"音质","n",2,201,0.720430107526882,1.64270908304015,1.18345708133
337,"商品","n",1,119,0.54337899543379,2.1668904979877,1.17744278201158
865,"耳机","n",16,214,0.743055555555556,1.58003797607738,1.17405599611305
47,"发票","n",2,23,0.306666666666667,3.81051977517008,1.16855939771882
624,"东西","ns",3,136,0.573839662447257,2.03335910536318,1.16682210265566
954,"商品","n",1,119,0.538461538461538,2.1668904979877,1.16678719122414
491,"声音","n",1,118,0.531531531531532,2.17532936663356,1.15625614983225
54,"音效","n",3,30,0.326086956521739,3.54481660943707,1.15591845959905
