comments
一般般，收臺有雜音 很難收到一個非常清晰的電臺 是一個都沒有
从小时候就知道德生收音机这个品牌，到目前也一直喜欢这个品牌的收音机
不错 爷爷很喜欢，操作简单 效果不错
给儿子用的，很好
体积小巧，做工挺不错 右边是开关和频道旋钮，左边是音量旋钮，这样的实体旋钮很适合老人使用 音量大，声音也挺清楚，就是每次旋钮转动，不会自动停留在下一个声音清楚的节目台，要自己来回调整 做到这个功能很难么 还是我要求太高了
外观漂亮，音质好 愉快的一次购物信赖京东
第二次买了，价格公道，质量有保障，功能强大
还可以
音质不太好
物流快，收音机非常不错，很喜欢
还未使用
非常漂亮，，声音清晰，给老人用足够了，下次还会光临
不错喔 颜值好，功能好 价格也不错
读书时用的，买一个给老人解解闷用
德生老牌子 本机比较小巧轻便，全频道，但是在城市里基本上收不到几个台
不错嘛
很满意 性价比高，值得回购 一如既往的支持京东
很精致，很复古，老爸挺喜欢，做工不错，小巧耐看
换了一次就行了，很好用，方便携带，不错
声音很清晰
上午买晚上就到了 京东太给力了 送老妈的收音机 要求就是操作简单声音大 这一点这个德生全部满足 下次还是京东买 太给力了
很不错的，平时没事可以听听，很清楚，很实用
买给老人用的
赞，老人很喜欢
给老爸买的收音机，一直买德生的，老品牌，值得期待
无杂音，音质好，品牌的就是不一样
质量差，收台少，音质也不好
描述与实物相符，试用满意，不亏大品牌，以是第三次购买，快递蜂巢贵搞乱
商品出现小故障，报京东客服，第一时间给予回复并调换，服务质量上乘
买给老人用，老人家非常喜欢，
给老爸买的，这些日子一直在用，貌似还不错，没反映有什么不好的
收音机可以正常听，就是那个时间按键是坏的，不能调时间
给老爸买的，老爸说很好
非常适合老人用，挺不错的
东西收到，收音机不大，和照片有差别，音质可以，接收能力要拉天线，方向性强
收不到信号，已换货
买给老妈晚上解解闷用，接收能力好
德生 收音机 全波段 老人便携收音机 半导体 高考英语四六级校园广播送给老人的，感觉还不错，声音挺大的
给老人买的，不错
好
给家里来人买的，老人非常满意，每天必听，京东物流很快，唯一缺点就是没给送电池
老牌子，信号比较不错，灵敏度也很高，音质非常好
服务太到位了，这个收音机太好用了，给老爸买的，说这个台多，声音还清晰
给老人用的，做工不错
给老人用的，还不错功能多未体验
老人非得要买这款，不好用，调频不准，建议买数字调频的
本来是买给奶奶用的，结果理解错误买错了，这个功能太高级，奶奶不会用
东西不错，给老人用的 唯一就是和商家联系问能不能充电用，商家说可以，但没有提醒说是没有充电器
给外婆买的，家里信号一般般
东西挺好的
东西很好 音质不错 做工精细 物流相当给力 昨晚下单 今天下午就到了 唯一的遗憾不标配电源线
握住天线信号更佳
好好好好
还可以 用来考试的 音质还是可以的
性价比高，物美价廉，送货超快
这是一个好评贴，好东西值得分享
觉得调台的旋钮好像太灵敏了，轻轻一动就变化了
还行吧，就是抗干扰能力不大强，不过快递速度没的说
德生品质保证，给老爸买的，好用不贵
已收到，我爸很满意，物流很快，快递员小哥也很贴心 谢谢京东
服务一流，很满意
按钮设计比老款合理
价格比较便宜，用用还不错
感觉多频段没什么用，没有频道，只有 有几个台，和手机自带的收音机效果差不多，没有发现有什么特别的亮点，
赞
卖家售后服务很好，给个赞
有点小杂音
老太太使用相对费劲些，考虑简化操作和按键
挺好的，
给爷爷买的感觉还不错 如果有自动搜索和记忆频道功能就好了
东西不错，非常满意 还会购买
宝贝收到了，包装完好，快递小哥服务态度好，很满意
发货速度快，售后服务好，德生收音机老人只喜欢这个牌子的
谢谢京东，很满意
老牌子了，给老人买的，还是很实用的
没有想象的好
堪称完美，但是白璧微瑕，始终瑕不掩瑜，这个小瑕疵就是收音机各种信号非常之不好，可以说各个频道都听不太清楚，哎 哎 哎
不错
效果可以
非常适合学生学习与考试使用，物流超级快，推荐购买
这个半导体老品牌，一直在用，好
没有充电器
收音机质量差，信号不好
质量极差
东西好的好的，活动期间买的
信号不太好，不过现在的城市干扰太多了
准备考试用的收音机，但是没用到 不麻烦退货了，放着在家里有需要的话给长辈用
音质很好，灵敏度高 做工精致
快递小哥态度非常好
东西还可以，拔天线要小心
挺好啊
收音机还是德生牌，功能多，收音好，方便携带，老人家用不错啊
还可以，声音和信号都好
还可以吧，挺喜欢的
速度超快，京东售后人员给换了新的，本来已经出了换货期了，为京东服务点赞
德生 专业收音机制造商 值得信赖 做工精细包装精美 收音效果音质都很好 京东物流快 送货员态度好
一般般，收听信号比较差，本地的台都收不清，懒得退了，没几个钱 感觉没有以前的收音机好
收音效果很不错，听起来很舒服
比想象的要小很多
非常好，实惠又实用，操作简单易上手
还不错
商品质量很好，大品牌德胜
刚收到，包装很细致，看上去小巧方便，这个牌子曾经用过口碑不错，等我用好了再多做评价，外观满意，谢谢
此用户未填写评价内容
很好，一直信赖京东，一直都没有让失望
给孩子学习买的，外形中规中矩，携带方便，音质清晰，按键灵敏，操作简单
东西错 小巧玲珑 使用方便 可以带着去公园散步听听 适合老年人 电池换也方便
包装被挤压变形了，还好机子没破损 机子能正常使用， 调频收频道较多，音质清晰，杂音很少，主要取决于你所处的位置和电台信号强弱，值得购买 要是有记忆存台功能就更完美了 哈哈
德生收音机老牌子值得信赖，家里已经买了两个了 这次特地买了个液晶屏显示的，调节更精准，为了孩子春考，高考等英语听力部分准备的 外形美观大方，体积轻巧方便携带，采用优质集成电路灵敏度高，收听频道音质清晰 面板操作也很简单 很满意
可以
不错，老人很喜欢
很好，很清晰 收的频道较多 物流也快 小哥热情
挺好的 效率高 费用低 真便捷
十分方便，音色不错 信号很好
挺小巧的，音质也好 妈妈喜欢 就是不能插卡听歌
一直都用这牌子收音机，挺好的，物美价廉
上次买的这个收音机，不到半年，开关失灵，不能关机，提出售后之后，京东很快就给换了
京东物流没得说，销后也很好，之前可能是老人调台的时候把调谐旋钮搞坏了，昨晚联系客服后跟我调换一台没想到今天就收到了，谢谢
京东购买十分方便，送货速度很快 给家人购买的，收音机效果不错，可以用电源也可以用电池 注意这款没有附带电源适配器，需要另外单独购买
给老爸买的 老妈走了，找个陪伴他说话的
物流配送的速度很快 上午下单，下午就送到了，送货员的服务态度很好 已经是第二次买这个牌子的收音机了，质量挺好 一直在用这个牌子的收音机
很多年没有听过收音机了，这个是应母亲大人的要求给的父亲大人使用的，老年人这方面确实跟不上了啊 明明手机有更丰富更方便的音频和收音机，但是不会用啊，这个隔得远也没有办法，这个社会对于老年人来说真的不友好啊 因为好多事都不会了 附一张我二十多年前用的收音机，怀念一下
第二次购买，一如既往的好用，会继续支持
东西很好，物流很快，服务挺好
第二次购买了，挺好的，大品牌，值得信赖
使用了几天，只有一个台信号好一点
物流很快送货上门，今早下单下午就送到了
给同事买的 非常喜欢
一直想买个，声音各项功能很好
还好 有些地方可能信号的原因 不是很清楚
简单好用，音泽很好
爸爸很喜欢这款收音机 希望耐用吧
非常好，继续关注，大家放心购买
收音机效果不好，每个台都有杂音
买给岳父的，在公园里锻炼身体时听听，据他老人家说外放效果
老人很喜欢 样子很漂亮 播放的时候声音很大 而且没有破音 很好 会推荐黑朋友
